Tikr,KPI,Mar_2010,Mar_2011,Mar_2012,Mar_2013,Mar_2014,Mar_2015,Mar_2016,Mar_2017,Mar_2018,Mar_2019,Mar_2020,Mar_2021,Sep_2021,Dec_2009,Dec_2010,Dec_2011,Dec_2012,Dec_2013,Dec_2014,Dec_2015,Dec_2016,Dec_2017,Dec_2018,Dec_2019,Dec_2020,Jun_2021,Jun_2010,Jun_2011,Jun_2012,Jun_2013,Jun_2014,Jun_2015,Jun_2016,Jun_2017,Jun_2018,Jun_2019,Jun_2020,Sep_2009,Sep_2010,Sep_2011,Sep_2012,Sep_2006,Sep_2007,Sep_2008,Sep_2018,Mar_2009,Sep_2020,Jun_2009,Sep_2013,Sep_2014,Sep_2015,Sep_2016,Sep_2017,Sep_2019,Mar_2008,Nov_2009,Dec_2008,Oct_2010,Oct_2011,Oct_2012,Oct_2013,Mar_2007,Mar_2006,Jun_2007,Jun_2008,Mar_2004,Mar_2003
SANOFI,Total Liabilities,,,,,,,,,,,,,,1205.0,1408.0,1503.0,1631.0,1878.0,2228.0,2405.0,2541.0,2778.0,2984.0,3244.0,2918.0,2489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANOFI,Fixed Assets +,,,,,,,,,,,,,,145.0,171.0,737.0,699.0,699.0,648.0,877.0,817.0,769.0,733.0,499.0,464.0,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANOFI,CWIP,,,,,,,,,,,,,,27.0,13.0,23.0,43.0,136.0,210.0,22.0,34.0,30.0,21.0,17.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANOFI,Investments,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANOFI,Other Assets +,,,,,,,,,,,,,,1028.0,1224.0,742.0,888.0,1043.0,1369.0,1505.0,1690.0,1978.0,2230.0,2728.0,2444.0,2044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANOFI,Total Assets,,,,,,,,,,,,,,1205.0,1408.0,1503.0,1631.0,1878.0,2228.0,2405.0,2541.0,2778.0,2984.0,3244.0,2918.0,2489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,Share Capital +,25.0,25.0,125.0,125.0,125.0,125.0,25.0,25.0,25.0,28.0,28.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,Reserves,64.0,87.0,-4.0,-58.0,-20.0,63.0,74.0,182.0,333.0,683.0,835.0,1268.0,1405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,Borrowings,209.0,342.0,442.0,355.0,245.0,214.0,410.0,540.0,475.0,42.0,302.0,160.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,Other Liabilities +,321.0,217.0,207.0,410.0,432.0,402.0,350.0,319.0,291.0,629.0,529.0,402.0,524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,Total Liabilities,620.0,671.0,671.0,732.0,683.0,704.0,859.0,1066.0,1125.0,1382.0,1695.0,1862.0,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,Fixed Assets +,220.0,204.0,188.0,152.0,226.0,200.0,353.0,590.0,586.0,630.0,668.0,793.0,777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,CWIP,4.0,5.0,26.0,114.0,3.0,0.0,88.0,34.0,24.0,31.0,98.0,134.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,Investments,47.0,74.0,102.0,99.0,134.0,134.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,Other Assets +,348.0,387.0,355.0,367.0,320.0,370.0,419.0,442.0,505.0,721.0,918.0,936.0,1073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TATAMETALI,Total Assets,620.0,671.0,671.0,732.0,683.0,704.0,859.0,1066.0,1125.0,1382.0,1695.0,1862.0,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,Share Capital +,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,Reserves,673.0,713.0,804.0,931.0,943.0,940.0,919.0,1055.0,1123.0,1183.0,1262.0,1344.0,1357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,Borrowings,218.0,523.0,495.0,458.0,1052.0,1221.0,1534.0,1038.0,508.0,769.0,996.0,871.0,824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,Other Liabilities +,325.0,260.0,252.0,315.0,274.0,232.0,357.0,297.0,143.0,237.0,164.0,163.0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,Total Liabilities,1227.0,1507.0,1563.0,1715.0,2281.0,2405.0,2821.0,2402.0,1786.0,2202.0,2434.0,2390.0,2381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,Fixed Assets +,715.0,714.0,686.0,669.0,632.0,917.0,1138.0,1103.0,1082.0,1026.0,1004.0,953.0,929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,CWIP,22.0,21.0,23.0,33.0,268.0,22.0,15.0,34.0,4.0,24.0,90.0,145.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,Investments,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,Other Assets +,486.0,771.0,853.0,1013.0,1381.0,1466.0,1667.0,1263.0,699.0,1151.0,1340.0,1291.0,1292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANARISUG,Total Assets,1227.0,1507.0,1563.0,1715.0,2281.0,2405.0,2821.0,2402.0,1786.0,2202.0,2434.0,2390.0,2381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NELCO,Share Capital +,,,,,,,23.0,23.0,23.0,23.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,23.0,23.0,,,,,,,,23.0,23.0,,,,,,,,,,,,,,,,,
NELCO,Reserves,,,,,,,-14.0,-8.0,2.0,19.0,29.0,33.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.0,3.0,3.0,,,,,,,,-14.0,-12.0,,,,,,,,,,,,,,,,,
NELCO,Borrowings,,,,,,,79.0,50.0,35.0,33.0,37.0,17.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,96.0,73.0,53.0,88.0,,,,,,,,78.0,63.0,,,,,,,,,,,,,,,,,
NELCO,Other Liabilities +,,,,,,,41.0,39.0,57.0,113.0,120.0,114.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,132.0,72.0,85.0,57.0,,,,,,,,60.0,50.0,,,,,,,,,,,,,,,,,
NELCO,Total Liabilities,,,,,,,129.0,104.0,117.0,187.0,209.0,187.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,254.0,187.0,164.0,171.0,,,,,,,,146.0,123.0,,,,,,,,,,,,,,,,,
NELCO,Fixed Assets +,,,,,,,15.0,19.0,3.0,3.0,2.0,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,22.0,21.0,26.0,24.0,,,,,,,,22.0,23.0,,,,,,,,,,,,,,,,,
NELCO,CWIP,,,,,,,1.0,3.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
NELCO,Investments,,,,,,,7.0,6.0,6.0,5.0,5.0,5.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
NELCO,Other Assets +,,,,,,,107.0,77.0,108.0,179.0,201.0,180.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,230.0,164.0,136.0,145.0,,,,,,,,121.0,97.0,,,,,,,,,,,,,,,,,
NELCO,Total Assets,,,,,,,129.0,104.0,117.0,187.0,209.0,187.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,254.0,187.0,164.0,171.0,,,,,,,,146.0,123.0,,,,,,,,,,,,,,,,,
AUTOAXLES,Share Capital +,,,,,,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,15.0,,,,,,,,15.0,15.0,,,,,,,,,,,,,,,,,
AUTOAXLES,Reserves,,,,,,287.0,312.0,361.0,429.0,523.0,517.0,539.0,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,189.0,229.0,256.0,,,,,,,,265.0,279.0,,,,,,,,,,,,,,,,,
AUTOAXLES,Borrowings,,,,,,62.0,30.0,0.0,0.0,73.0,35.0,29.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,62.0,56.0,,,,,,,,51.0,92.0,,,,,,,,,,,,,,,,,
AUTOAXLES,Other Liabilities +,,,,,,156.0,169.0,189.0,290.0,322.0,161.0,361.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,185.0,167.0,,,,,,,,94.0,139.0,,,,,,,,,,,,,,,,,
AUTOAXLES,Total Liabilities,,,,,,521.0,526.0,566.0,734.0,933.0,728.0,944.0,831.0,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,491.0,494.0,,,,,,,,425.0,525.0,,,,,,,,,,,,,,,,,
AUTOAXLES,Fixed Assets +,,,,,,177.0,168.0,146.0,118.0,109.0,255.0,245.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,146.0,176.0,,,,,,,,183.0,166.0,,,,,,,,,,,,,,,,,
AUTOAXLES,CWIP,,,,,,17.0,9.0,7.0,17.0,116.0,24.0,32.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,19.0,,,,,,,,7.0,23.0,,,,,,,,,,,,,,,,,
AUTOAXLES,Investments,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
AUTOAXLES,Other Assets +,,,,,,327.0,349.0,413.0,600.0,709.0,449.0,655.0,538.0,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,341.0,300.0,,,,,,,,235.0,336.0,,,,,,,,,,,,,,,,,
AUTOAXLES,Total Assets,,,,,,521.0,526.0,566.0,734.0,933.0,728.0,944.0,831.0,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,491.0,494.0,,,,,,,,425.0,525.0,,,,,,,,,,,,,,,,,
DRREDDY,Share Capital +,84.0,85.0,85.0,85.0,85.0,85.0,85.0,83.0,83.0,83.0,83.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,Reserves,5830.0,5936.0,6633.0,7698.0,9244.0,10549.0,11993.0,11518.0,11725.0,12655.0,15209.0,17097.0,17384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,Borrowings,563.0,1536.0,1535.0,2100.0,2666.0,3126.0,3085.0,2355.0,2589.0,1065.0,1457.0,1214.0,1814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,Other Liabilities +,1764.0,1707.0,2087.0,2106.0,2513.0,2696.0,2422.0,2491.0,2704.0,2445.0,2726.0,3235.0,3940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,Total Liabilities,8242.0,9263.0,10341.0,11989.0,14508.0,16456.0,17585.0,16447.0,17100.0,16248.0,19476.0,21630.0,23222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,Fixed Assets +,1316.0,1691.0,1897.0,2387.0,2748.0,3249.0,4438.0,4842.0,4717.0,4683.0,4434.0,5844.0,5903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,CWIP,745.0,546.0,618.0,423.0,576.0,488.0,616.0,540.0,675.0,400.0,412.0,901.0,1084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,Investments,2555.0,2462.0,2478.0,2379.0,2806.0,3862.0,5076.0,3102.0,3636.0,3934.0,5486.0,4989.0,4542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,Other Assets +,3626.0,4564.0,5348.0,6800.0,8377.0,8856.0,7455.0,7963.0,8072.0,7231.0,9145.0,9895.0,11693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRREDDY,Total Assets,8242.0,9263.0,10341.0,11989.0,14508.0,16456.0,17585.0,16447.0,17100.0,16248.0,19476.0,21630.0,23222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,Share Capital +,84.0,85.0,85.0,85.0,85.0,85.0,85.0,83.0,83.0,83.0,83.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,Reserves,5830.0,5936.0,6633.0,7698.0,9244.0,10549.0,11993.0,11518.0,11725.0,12655.0,15209.0,17097.0,17384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,Borrowings,563.0,1536.0,1535.0,2100.0,2666.0,3126.0,3085.0,2355.0,2589.0,1065.0,1457.0,1214.0,1814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,Other Liabilities +,1764.0,1707.0,2087.0,2106.0,2513.0,2696.0,2422.0,2491.0,2704.0,2445.0,2726.0,3235.0,3940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,Total Liabilities,8242.0,9263.0,10341.0,11989.0,14508.0,16456.0,17585.0,16447.0,17100.0,16248.0,19476.0,21630.0,23222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,Fixed Assets +,1316.0,1691.0,1897.0,2387.0,2748.0,3249.0,4438.0,4842.0,4717.0,4683.0,4434.0,5844.0,5903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,CWIP,745.0,546.0,618.0,423.0,576.0,488.0,616.0,540.0,675.0,400.0,412.0,901.0,1084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,Investments,2555.0,2462.0,2478.0,2379.0,2806.0,3862.0,5076.0,3102.0,3636.0,3934.0,5486.0,4989.0,4542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,Other Assets +,3626.0,4564.0,5348.0,6800.0,8377.0,8856.0,7455.0,7963.0,8072.0,7231.0,9145.0,9895.0,11693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBILANT,Total Assets,8242.0,9263.0,10341.0,11989.0,14508.0,16456.0,17585.0,16447.0,17100.0,16248.0,19476.0,21630.0,23222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,Share Capital +,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,Reserves,2135.0,2657.0,2972.0,3339.0,3646.0,3970.0,4426.0,4879.0,5304.0,5902.0,6211.0,6809.0,7182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,Borrowings,90.0,2.0,0.0,0.0,0.0,18.0,103.0,170.0,0.0,0.0,28.0,286.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,Other Liabilities +,652.0,862.0,1034.0,1125.0,1225.0,1330.0,1524.0,1642.0,2008.0,2185.0,1918.0,2450.0,2610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,Total Liabilities,2962.0,3607.0,4091.0,4548.0,4957.0,5403.0,6138.0,6776.0,7397.0,8172.0,8242.0,9629.0,10160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,Fixed Assets +,677.0,836.0,967.0,994.0,998.0,1090.0,1265.0,1546.0,1958.0,2297.0,2374.0,2672.0,2657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,CWIP,38.0,47.0,27.0,59.0,51.0,100.0,186.0,141.0,234.0,255.0,297.0,201.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,Investments,1335.0,1378.0,1555.0,1640.0,1967.0,1896.0,2698.0,2674.0,1969.0,2199.0,2071.0,3059.0,3118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,Other Assets +,912.0,1346.0,1543.0,1855.0,1941.0,2317.0,1989.0,2414.0,3236.0,3421.0,3501.0,3698.0,4076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXIDEIND,Total Assets,2962.0,3607.0,4091.0,4548.0,4957.0,5403.0,6138.0,6776.0,7397.0,8172.0,8242.0,9629.0,10160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,Share Capital +,,,,,,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,Reserves,,,,,,958.0,1158.0,1261.0,1414.0,1682.0,1832.0,1696.0,1614.0,270.0,334.0,510.0,636.0,777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,Borrowings,,,,,,0.0,0.0,0.0,0.0,0.0,1249.0,1032.0,914.0,25.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,Other Liabilities +,,,,,,615.0,508.0,597.0,666.0,732.0,589.0,542.0,550.0,257.0,399.0,350.0,430.0,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,Total Liabilities,,,,,,1637.0,1730.0,1923.0,2145.0,2479.0,3735.0,3334.0,3142.0,616.0,811.0,924.0,1130.0,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,Fixed Assets +,,,,,,307.0,302.0,266.0,294.0,315.0,1368.0,1118.0,1035.0,130.0,153.0,219.0,241.0,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,CWIP,,,,,,48.0,19.0,30.0,12.0,17.0,20.0,34.0,15.0,1.0,0.0,8.0,18.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,Investments,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,17.0,17.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,Other Assets +,,,,,,1278.0,1404.0,1622.0,1833.0,2142.0,2343.0,2178.0,2087.0,468.0,640.0,692.0,866.0,1108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATAINDIA,Total Assets,,,,,,1637.0,1730.0,1923.0,2145.0,2479.0,3735.0,3334.0,3142.0,616.0,811.0,924.0,1130.0,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,Share Capital +,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,Reserves,566.0,625.0,642.0,702.0,754.0,803.0,937.0,1003.0,1115.0,1288.0,1494.0,1737.0,1835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,Borrowings,446.0,491.0,650.0,768.0,904.0,849.0,960.0,799.0,592.0,337.0,400.0,273.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,Other Liabilities +,194.0,226.0,315.0,308.0,332.0,411.0,390.0,392.0,498.0,581.0,540.0,648.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,Total Liabilities,1233.0,1368.0,1634.0,1804.0,2017.0,2089.0,2313.0,2221.0,2232.0,2233.0,2460.0,2685.0,2683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,Fixed Assets +,414.0,419.0,502.0,529.0,570.0,573.0,729.0,704.0,685.0,714.0,743.0,790.0,808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,CWIP,53.0,22.0,5.0,5.0,8.0,1.0,2.0,2.0,20.0,16.0,18.0,38.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,Investments,89.0,121.0,111.0,109.0,108.0,98.0,205.0,205.0,205.0,155.0,155.0,155.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,Other Assets +,677.0,807.0,1016.0,1161.0,1330.0,1418.0,1376.0,1309.0,1321.0,1347.0,1543.0,1702.0,1713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RADICO,Total Assets,1233.0,1368.0,1634.0,1804.0,2017.0,2089.0,2313.0,2221.0,2232.0,2233.0,2460.0,2685.0,2683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,Share Capital +,33.0,33.0,33.0,33.0,34.0,36.0,36.0,36.0,36.0,41.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,Reserves,1551.0,1652.0,1670.0,2322.0,2413.0,2469.0,2771.0,2829.0,2856.0,2339.0,2505.0,2561.0,2592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,Borrowings,1242.0,1472.0,1793.0,2264.0,2389.0,2464.0,2066.0,1917.0,1564.0,1619.0,1538.0,1405.0,1471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,Other Liabilities +,358.0,636.0,575.0,368.0,571.0,493.0,954.0,993.0,1144.0,975.0,898.0,946.0,938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,Total Liabilities,3184.0,3793.0,4071.0,4986.0,5408.0,5462.0,5828.0,5775.0,5600.0,4973.0,4985.0,4956.0,5044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,Fixed Assets +,525.0,538.0,555.0,1094.0,1095.0,1109.0,1714.0,1640.0,1603.0,1579.0,1633.0,1613.0,1591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,CWIP,391.0,432.0,656.0,986.0,1211.0,1278.0,1278.0,1210.0,1202.0,1237.0,1165.0,1156.0,1167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,Investments,1024.0,1400.0,1119.0,1143.0,1100.0,1266.0,1149.0,1147.0,1147.0,542.0,540.0,565.0,561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,Other Assets +,1244.0,1423.0,1741.0,1763.0,2003.0,1809.0,1686.0,1779.0,1648.0,1617.0,1646.0,1622.0,1725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELECTCAST,Total Assets,3184.0,3793.0,4071.0,4986.0,5408.0,5462.0,5828.0,5775.0,5600.0,4973.0,4985.0,4956.0,5044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDORAMA,Share Capital +,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,178.0,261.0,261.0,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDORAMA,Reserves,357.0,448.0,448.0,457.0,442.0,402.0,452.0,350.0,268.0,63.0,-39.0,72.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
